source,apn_given,address_given,address
2015 Registered Foreclosed Properties.csv,5058016013,2205 S HOBART BLVD ,""
2015 Registered Foreclosed Properties.csv,2424018007,10424 W MOORPARK ST ,""
2015 Registered Foreclosed Properties.csv,5213031016,4635 E BUTTERFLY LANE ,""
2015 Registered Foreclosed Properties.csv,5484036026,235 N AVENUE ,""
2015 Registered Foreclosed Properties.csv,2616007013,10963 N LAUREL CANYON BLVD ,""
2015 Registered Foreclosed Properties.csv,5050029053,3046 S WELLINGTON ROAD ,""
2015 Registered Foreclosed Properties.csv,7444005010,1847 N AMELIA AVE ,""
2015 Registered Foreclosed Properties.csv,4317004049,1830 S WESTHOLME AVE ,""
2015 Registered Foreclosed Properties.csv,2415012023,5919 N RIVERTON AVE ,""
2015 Registered Foreclosed Properties.csv,2601067013,11972 N WOOD RANCH ROAD ,""
2015 Registered Foreclosed Properties.csv,2769021029,18250 W ACRE ST ,""
2015 Registered Foreclosed Properties.csv,5006019025,5351 S 7TH AVE ,""
2015 Registered Foreclosed Properties.csv,5064020009,1849 S CURSON AVE ,""
2015 Registered Foreclosed Properties.csv,2629028023,9140 N MOREHART AVE ,""
2015 Registered Foreclosed Properties.csv,5454020029,3619 E RIVER VIEW ST ,""
2015 Registered Foreclosed Properties.csv,2687015011,16718 W GLEDHILL ST ,""
2015 Registered Foreclosed Properties.csv,5580024004,2505 N CANYON OAK DR ,""
2015 Registered Foreclosed Properties.csv,5526016021,630 N CURSON AVE ,""
2015 Registered Foreclosed Properties.csv,2322017012,6430 N RADFORD AVE ,""
2015 Registered Foreclosed Properties.csv,2664026043,11455 N LEV AVE ,""
2015 Registered Foreclosed Properties.csv,2602019038,12725 N JIMENO AVE ,""
2015 Registered Foreclosed Properties.csv,4007007024,6027 S 6TH AVE ,""
2015 Registered Foreclosed Properties.csv,2601075025,18523 W OLDENBURG LANE ,""
2015 Registered Foreclosed Properties.csv,6051023025,720 E 107TH ST ,""
2015 Registered Foreclosed Properties.csv,2303019082,13022 W STAGG ST ,""
2015 Registered Foreclosed Properties.csv,2870005018,12131 N BEAUFAIT AVE ,""
2015 Registered Foreclosed Properties.csv,2126030003,6729 N AMIGO AVE ,""
2015 Registered Foreclosed Properties.csv,5003006009,"1634 W 51ST PL (30.069656544000054, -90.47851346899995)",""
2015 Registered Foreclosed Properties.csv,4116034087,7301 S VISTA ,""
2015 Registered Foreclosed Properties.csv,2014003012,22838 W ROSCOE BLVD ,""
2015 Registered Foreclosed Properties.csv,5516001012,277 S LORRAINE BLVD ,""
2015 Registered Foreclosed Properties.csv,5507018035,4925 W WILSHIRE BLVD ,""
2015 Registered Foreclosed Properties.csv,2335021012,6339 N KRAFT AVE ,""
2015 Registered Foreclosed Properties.csv,5451023030,3722 N GLENALBYN DR ,""
2015 Registered Foreclosed Properties.csv,5518029012,223 S NEW HAMPSHIRE AVE ,""
2015 Registered Foreclosed Properties.csv,6117009002,858 W ATHENS BLVD ,""
2015 Registered Foreclosed Properties.csv,5061002001,2039 S VICTORIA AVE ,""
2015 Registered Foreclosed Properties.csv,5075019022,1818 S BERENDO ST ,""
2015 Registered Foreclosed Properties.csv,4325004128,10750 W WILSHIRE BLVD ,""
2015 Registered Foreclosed Properties.csv,2137016007,7048 N IRONDALE AVE ,""
2015 Registered Foreclosed Properties.csv,4325001081,10724 W WILSHIRE BLVD ,""
2015 Registered Foreclosed Properties.csv,2504001025,13375 N PHILLIPPI AVE ,""
2015 Registered Foreclosed Properties.csv,2022020019,22524 W CANTLAY ST ,""
2015 Registered Foreclosed Properties.csv,2231012029,6545 N DE CELIS PL ,""
2015 Registered Foreclosed Properties.csv,5040013017,1139 1 2 W EXPOSITION BLVD ,""
2015 Registered Foreclosed Properties.csv,5073020016,1812 S CIMARRON ST ,""
2015 Registered Foreclosed Properties.csv,2566016013,10627 N REDMONT AVE ,""
2015 Registered Foreclosed Properties.csv,2509018006,13924 W AZTEC ST ,""
2015 Registered Foreclosed Properties.csv,2347008033,5507 N HERMITAGE AVE ,""
2015 Registered Foreclosed Properties.csv,7456023011,426 W 17TH ST ,""
2015 Registered Foreclosed Properties.csv,5085030005,1359 S CARMONA AVE ,""
2015 Registered Foreclosed Properties.csv,2344016008,5214 N WOODMAN AVE ,""
2015 Registered Foreclosed Properties.csv,5469003039,721 N HOLLAND AVE ,""
2015 Registered Foreclosed Properties.csv,4214009016,3822 S BERRYMAN AVE ,""
2015 Registered Foreclosed Properties.csv,6058009011,10304 S RUTHELEN ST ,""
2015 Registered Foreclosed Properties.csv,2167017030,21180 W LOPEZ ST ,""
2015 Registered Foreclosed Properties.csv,2536028002,12532 W BERNADETTE ST ,""
2015 Registered Foreclosed Properties.csv,6031024004,146 W 79TH ST ,""
2015 Registered Foreclosed Properties.csv,5465016012,308 W AVENUE ,""
2015 Registered Foreclosed Properties.csv,5110019025,119 W 50TH ST ,""
2015 Registered Foreclosed Properties.csv,6034010013,1602 W 81ST ST ,""
2015 Registered Foreclosed Properties.csv,5587018015,1927 N WILTON PL ,""
2015 Registered Foreclosed Properties.csv,2650035031,9408 N NOBLE AVE ,""
2015 Registered Foreclosed Properties.csv,2375020126,13030 W VALLEYHEART DR ,""
2015 Registered Foreclosed Properties.csv,5111016007,170 W 42ND ST ,""
2015 Registered Foreclosed Properties.csv,2222015025,15360 W SATICOY ST ,""
2015 Registered Foreclosed Properties.csv,4325001131,10724 W WILSHIRE BLVD ,""
2015 Registered Foreclosed Properties.csv,5064013017,1906 S MARVIN AVE ,""
2015 Registered Foreclosed Properties.csv,2023017008,22229 W COVELLO ST ,""
2015 Registered Foreclosed Properties.csv,5035022016,1861 W 39TH ST ,""
2015 Registered Foreclosed Properties.csv,2656019020,9431 N BURNET AVE ,""
2015 Registered Foreclosed Properties.csv,2555019001,8202 W HILLROSE ST ,""
2015 Registered Foreclosed Properties.csv,5538016016,767 N HELIOTROPE DR ,""
2015 Registered Foreclosed Properties.csv,2274018002,14242 W MILLBROOK DR ,""
2015 Registered Foreclosed Properties.csv,2527013061,11954 N ADELPHIA AVE ,""
2015 Registered Foreclosed Properties.csv,6033008019,1223 W 81ST ST ,""
2015 Registered Foreclosed Properties.csv,6121006027,728 W 165TH PL ,""
2015 Registered Foreclosed Properties.csv,5022015001,1901 W 41ST DR ,""
2015 Registered Foreclosed Properties.csv,7439020185,24630 S MAGNOLIA PL ,""
2015 Registered Foreclosed Properties.csv,2656005189,9714 N SEPULVEDA BLVD ,""
2015 Registered Foreclosed Properties.csv,5544013061,5125 W HAROLD WAY ,""
2015 Registered Foreclosed Properties.csv,2533004026,13075 W WEIDNER ST ,""
2015 Registered Foreclosed Properties.csv,5419014025,1545 N PARMER AVE ,""
2015 Registered Foreclosed Properties.csv,2642009003,9416 N GULLO AVE ,""
2015 Registered Foreclosed Properties.csv,5575011022,2020 N LAS PALMAS AVE ,""
2015 Registered Foreclosed Properties.csv,6088022002,11825 S ORCHARD AVE ,""
2015 Registered Foreclosed Properties.csv,2640004013,9076 N VARNA AVE ,""
2015 Registered Foreclosed Properties.csv,2769016009,8817 N LINDLEY AVE ,""
2015 Registered Foreclosed Properties.csv,5113034006,4202 S WALL ST ,""
2015 Registered Foreclosed Properties.csv,5104010029,1418 E 54TH ST ,""
2015 Registered Foreclosed Properties.csv,5071016018,4536 W 16TH PL ,""
2015 Registered Foreclosed Properties.csv,2625027018,9173 N ROSLYNDALE AVE ,""
2015 Registered Foreclosed Properties.csv,5081033046,962 S GRAMERCY DR ,""
2015 Registered Foreclosed Properties.csv,5101026016,135 W 58TH ST ,""
2015 Registered Foreclosed Properties.csv,4301025016,2400 S CORNING ST ,""
2015 Registered Foreclosed Properties.csv,2261032026,15545 W HESBY ST ,""
2015 Registered Foreclosed Properties.csv,5020005021,4235 S RAYMOND AVE ,""
2015 Registered Foreclosed Properties.csv,5547033028,6742 W DE LONGPRE AVE ,""
2015 Registered Foreclosed Properties.csv,2620024005,10447 N EL DORADO AVE ,""
2015 Registered Foreclosed Properties.csv,2039017007,6046 N FALLBROOK AVE ,""
2015 Registered Foreclosed Properties.csv,2552048037,11137 N PROVENCE LANE ,""
2015 Registered Foreclosed Properties.csv,5211013111,3711 E BALDWIN ST ,""
2015 Registered Foreclosed Properties.csv,5018031005,532 W 45TH ST ,""
2015 Registered Foreclosed Properties.csv,5445027026,2265 N MEADOWVALE AVE ,""
2015 Registered Foreclosed Properties.csv,6031008025,231 W 75TH ST ,""
2015 Registered Foreclosed Properties.csv,4312001006,2829 S HOLT AVE ,""
2015 Registered Foreclosed Properties.csv,2560025012,10205 N SCOVILLE AVE ,""
2015 Registered Foreclosed Properties.csv,2309001012,8207 N SHADYGLADE AVE ,""
2015 Registered Foreclosed Properties.csv,2409008019,10740 W ARMINTA ST ,""
2015 Registered Foreclosed Properties.csv,2564005018,9835 N MARCUS AVE ,""
2015 Registered Foreclosed Properties.csv,6033011027,1258 W 82ND ST ,""
2015 Registered Foreclosed Properties.csv,6048039027,9602 1 2 S BANDERA ST ,""
2015 Registered Foreclosed Properties.csv,6075010006,718 W 112TH ST ,""
2015 Registered Foreclosed Properties.csv,5119028007,1425 E 22ND ST ,""
2015 Registered Foreclosed Properties.csv,2502026018,15203 W DORIAN ST ,""
2015 Registered Foreclosed Properties.csv,5016025021,1749 W 49TH ST ,""
2015 Registered Foreclosed Properties.csv,2114014020,20300 W LEADWELL ST ,""
2015 Registered Foreclosed Properties.csv,2229015009,17611 W LEMAY PL ,""
2015 Registered Foreclosed Properties.csv,6039009020,615 W COLDEN AVE ,""
2015 Registered Foreclosed Properties.csv,4265015140,11829 W MAYFIELD AVE ,""
2015 Registered Foreclosed Properties.csv,4322012012,2149 S VETERAN AVE ,""
2015 Registered Foreclosed Properties.csv,5137033006,1618 W 12TH PL ,""
2015 Registered Foreclosed Properties.csv,5067019035,1867 S REDONDO BLVD ,""
2015 Registered Foreclosed Properties.csv,6084030040,904 E 116TH PL ,""
2015 Registered Foreclosed Properties.csv,2257020105,5460 WHITE ,""
2015 Registered Foreclosed Properties.csv,2610028019,16415 W FLANDERS ST ,""
2015 Registered Foreclosed Properties.csv,2249011012,14608 W KILLION ST ,""
2015 Registered Foreclosed Properties.csv,2649010001,10658 N HALBRENT AVE ,""
2015 Registered Foreclosed Properties.csv,5593029023,4013 1 2 W SEQUOIA ST ,""
2015 Registered Foreclosed Properties.csv,4113004031,7054 W 85TH ST ,""
2015 Registered Foreclosed Properties.csv,6117025017,727 W 131ST ST ,""
2015 Registered Foreclosed Properties.csv,2729025006,10111 N VANALDEN AVE ,""
2015 Registered Foreclosed Properties.csv,6041025027,449 E 90TH ST ,""
2015 Registered Foreclosed Properties.csv,5029003031,3860 S ALSACE AVE ,""
2015 Registered Foreclosed Properties.csv,4247006028,13141 W WARREN AVE ,""
2015 Registered Foreclosed Properties.csv,6040027008,135 W 89TH ST ,""
2015 Registered Foreclosed Properties.csv,2617012009,14308 W SAN JOSE ST ,""
2015 Registered Foreclosed Properties.csv,2644026066,9605 N WOODMAN AVE ,""
2015 Registered Foreclosed Properties.csv,2502027086,15179 W KADOTA ST ,""
2015 Registered Foreclosed Properties.csv,2644030137,9336 N VAN NUYS BLVD ,""
2015 Registered Foreclosed Properties.csv,2423024062,10626 W VALLEY SPRING ,""
2015 Registered Foreclosed Properties.csv,5016019006,1492 W 47TH ST ,""
2015 Registered Foreclosed Properties.csv,5434023020,3159 N ETTRICK ST ,""
2015 Registered Foreclosed Properties.csv,5120026004,814 E 31ST ST ,""
2015 Registered Foreclosed Properties.csv,5178005038,3197 E BLANCHARD ST ,""
2015 Registered Foreclosed Properties.csv,2679001008,16512 W CHATSWORTH ST ,""
2015 Registered Foreclosed Properties.csv,6075016015,11115 S DENVER AVE ,""
2015 Registered Foreclosed Properties.csv,5052026022,2187 W 30TH ST ,""
2015 Registered Foreclosed Properties.csv,2731017002,18419 W DEVONSHIRE ST ,""
2015 Registered Foreclosed Properties.csv,5575015011,6749 N WHITLEY TER ,""
2015 Registered Foreclosed Properties.csv,2337027009,5624 N CASE AVE ,""
2015 Registered Foreclosed Properties.csv,2536010249,11150 N GLENOAKS BLVD ,""
2015 Registered Foreclosed Properties.csv,2303019067,12960 W YERBA ST ,""
2015 Registered Foreclosed Properties.csv,6014001022,1335 W 65TH ST ,""
2015 Registered Foreclosed Properties.csv,6069006014,1818 E 109TH ST ,""
2015 Registered Foreclosed Properties.csv,5550026037,1410 N CURSON AVE ,""
2015 Registered Foreclosed Properties.csv,5070011011,1345 S CLOVERDALE AVE ,""
2015 Registered Foreclosed Properties.csv,4490018009,3881 N MANDEVILLE CANYON ROAD ,""
2015 Registered Foreclosed Properties.csv,4491008031,3281 N MANDEVILLE CANYON ROAD ,""
2015 Registered Foreclosed Properties.csv,5041028005,3712 S HALLDALE AVE ,""
2015 Registered Foreclosed Properties.csv,2166013137,5220 N WEST HILLS DR ,""
2015 Registered Foreclosed Properties.csv,2224026054,16021 W BASSETT ST ,""
2015 Registered Foreclosed Properties.csv,2654002082,9037 N LANGDON AVE ,""
2015 Registered Foreclosed Properties.csv,5094009015,729 S BERENDO ST ,""
2015 Registered Foreclosed Properties.csv,6050029011,907 E 101ST ST ,""
2015 Registered Foreclosed Properties.csv,5006026018,5464 S 6TH AVE ,""
2015 Registered Foreclosed Properties.csv,2685013032,16648 W SEPTO ST ,""
2015 Registered Foreclosed Properties.csv,7426021021,1515 E O ST ,""
2015 Registered Foreclosed Properties.csv,4012014024,3300 W 74TH ST ,""
2015 Registered Foreclosed Properties.csv,2629016004,9100 N O'MELVENY AVE ,""
2015 Registered Foreclosed Properties.csv,2580018187,13122 MESA WAY ,""
2015 Registered Foreclosed Properties.csv,2764007011,18315 W CITRONIA ST ,""
2015 Registered Foreclosed Properties.csv,2645021012,9934 N WOODALE AVE ,""
2015 Registered Foreclosed Properties.csv,6117018023,759 W LACONIA BLVD ,""
2015 Registered Foreclosed Properties.csv,5022008017,1856 W 43RD PL ,""
2015 Registered Foreclosed Properties.csv,4265015109,11823 W MAYFIELD AVE ,""
2015 Registered Foreclosed Properties.csv,6051013034,1150 E 106TH ST ,""
2015 Registered Foreclosed Properties.csv,2190006025,4512 N CANOGA DR ,""
2015 Registered Foreclosed Properties.csv,2028020016,23414 W BALMORAL LANE ,""
2015 Registered Foreclosed Properties.csv,5016022017,1507 W 49TH ST ,""
2015 Registered Foreclosed Properties.csv,6086036008,12010 S BELHAVEN ST ,""
2015 Registered Foreclosed Properties.csv,4303015011,1839 S BEDFORD ST ,""
2015 Registered Foreclosed Properties.csv,2039016013,22935 W OXNARD ST ,""
2015 Registered Foreclosed Properties.csv,2722035017,21720 W LOS ALIMOS ST ,""
2015 Registered Foreclosed Properties.csv,2250015040,14955 W KILLION ST ,""
2015 Registered Foreclosed Properties.csv,2644021019,14285 W PIERCE ST ,""
2015 Registered Foreclosed Properties.csv,2611002005,14989 W BLEEKER ST ,""
2015 Registered Foreclosed Properties.csv,2689003004,16234 W CHASE ST ,""
2015 Registered Foreclosed Properties.csv,2660009004,15438 W VINTAGE ST ,""
2015 Registered Foreclosed Properties.csv,2511005010,13400 W OSCAR ST ,""
2015 Registered Foreclosed Properties.csv,2160009041,18338 W CLARK ST ,""
2015 Registered Foreclosed Properties.csv,5469033004,352 N AVENUE ,""
2015 Registered Foreclosed Properties.csv,6061014025,731 W 104TH ST ,""
2015 Registered Foreclosed Properties.csv,2701061025,20366 W VIA ,""
2015 Registered Foreclosed Properties.csv,6035025020,1842 W 84TH PL ,""
2015 Registered Foreclosed Properties.csv,5510014003,6611 W MARYLAND DR ,""
2015 Registered Foreclosed Properties.csv,2254035013,5636 N LASAINE AVE ,""
2015 Registered Foreclosed Properties.csv,5309017002,4121 N STILLWELL AVE ,""
2015 Registered Foreclosed Properties.csv,6015005014,1716 W 65TH ST ,""
2015 Registered Foreclosed Properties.csv,2680013030,10832 N DEBRA AVE ,""
2015 Registered Foreclosed Properties.csv,6068012011,10905 S MONA BLVD ,""
2015 Registered Foreclosed Properties.csv,2278007008,3837 N STONE CANYON AVE ,""
2015 Registered Foreclosed Properties.csv,4234003052,11354 W BIONA DR ,""
2015 Registered Foreclosed Properties.csv,5003026014,1510 W 56TH ST ,""
2015 Registered Foreclosed Properties.csv,5037021008,1108 W 39TH PL ,""
2015 Registered Foreclosed Properties.csv,5021023036,4323 S HARVARD BLVD ,""
2015 Registered Foreclosed Properties.csv,5060004012,2319 S BRONSON AVE ,""
2015 Registered Foreclosed Properties.csv,5083014018,1238 S MULLEN AVE ,""
2015 Registered Foreclosed Properties.csv,2241016020,14817 W DELANO ST ,""
2015 Registered Foreclosed Properties.csv,2580018114,13122 MESA WAY ,""
2015 Registered Foreclosed Properties.csv,2629015055,9189 N HADDON AVE ,""
2015 Registered Foreclosed Properties.csv,2571017032,10007 N PALI AVE ,""
2015 Registered Foreclosed Properties.csv,2134025010,6445 N OAKDALE AVE ,""
2015 Registered Foreclosed Properties.csv,7416023018,931 N NEPTUNE AVE ,""
2015 Registered Foreclosed Properties.csv,2527004013,12927 W DESMOND ST ,""
2015 Registered Foreclosed Properties.csv,5059014004,2425 S 8TH AVE ,""
2015 Registered Foreclosed Properties.csv,4103020005,5327 W THORNBURN ST ,""
2015 Registered Foreclosed Properties.csv,5054010016,2642 S KENWOOD AVE ,""
2015 Registered Foreclosed Properties.csv,2233003012,6620 N DENSMORE AVE ,""
2015 Registered Foreclosed Properties.csv,4246015011,3650 S MEIER ST ,""
2015 Registered Foreclosed Properties.csv,2763032028,9501 N YOLANDA AVE ,""
2015 Registered Foreclosed Properties.csv,6058010018,10340 S GRAMERCY PL ,""
2015 Registered Foreclosed Properties.csv,2274028002,4050 N CAMINO DE LA ,""
2015 Registered Foreclosed Properties.csv,6017031024,1901 W 79TH ST ,""
2015 Registered Foreclosed Properties.csv,2769007013,9016 N RATHBURN AVE ,""
2015 Registered Foreclosed Properties.csv,5023014016,4328 S 9TH AVE ,""
2015 Registered Foreclosed Properties.csv,2615027012,10853 N VENA AVE ,""
2015 Registered Foreclosed Properties.csv,2512022042,13208 W BOMBAY ST ,""
2015 Registered Foreclosed Properties.csv,6075022026,557 W 111TH ST ,""
2015 Registered Foreclosed Properties.csv,5064028017,2305 S SPAULDING AVE ,""
2015 Registered Foreclosed Properties.csv,6001002030,5854 S CIMARRON ST ,""
2015 Registered Foreclosed Properties.csv,2728027008,10458 N YOLANDA AVE ,""
2015 Registered Foreclosed Properties.csv,6066015078,10317 S GORMAN AVE ,""
2015 Registered Foreclosed Properties.csv,6019002016,1301 W 74TH ST ,""
2015 Registered Foreclosed Properties.csv,2039016002,6023 N FALLBROOK AVE ,""
2015 Registered Foreclosed Properties.csv,4008021008,7028 S 3RD AVE ,""
2015 Registered Foreclosed Properties.csv,6003018024,1359 W 61ST ST ,""
2015 Registered Foreclosed Properties.csv,2729020004,18601 W LASSEN ST ,""
2015 Registered Foreclosed Properties.csv,7351014026,1551 W 206TH ST ,""
2015 Registered Foreclosed Properties.csv,2157002147,5923 N ETIWANDA AVE ,""
2015 Registered Foreclosed Properties.csv,2168012064,5064 N TENDILLA AVE ,""
2015 Registered Foreclosed Properties.csv,7416009019,1208 W ALTON ST ,""
2015 Registered Foreclosed Properties.csv,6022015026,231 E 78TH ST ,""
2015 Registered Foreclosed Properties.csv,6075032038,400 W 109TH PL ,""
2015 Registered Foreclosed Properties.csv,2535024002,10772 N SUTTER AVE ,""
2015 Registered Foreclosed Properties.csv,2764017039,18125 W HERBOLD ST ,""
2015 Registered Foreclosed Properties.csv,5064025012,2222 S SPAULDING AVE ,""
2015 Registered Foreclosed Properties.csv,5037023030,3960 S BUDLONG AVE ,""
2015 Registered Foreclosed Properties.csv,5101032008,225 W 55TH ST ,""
2015 Registered Foreclosed Properties.csv,4217006056,4358 S BERRYMAN AVE ,""
