Depart #,Dept,Bldg #,Sub ID,Maint Dist,Street #,Street Dir,Street Name,Street Type,Bldg Name,Community,Zip Code,Council Dist,Thomas Bros,Square Ft,Lease #,APN
25,STM,907,A,,14202,,MULHOLLAND,DR,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90024,0,,0,,
5,FIR,604,T,ND,14250,,MULHOLLAND,DR,BEVERLY GLEN AT MULHOLLAND DR DWP SHARED FACILITY,SHERMAN OAKS,91423,5,562C7,150,4999-699,
25,STM,516,*,ND,14349,,MULHOLLAND,DR,LANDSCAPE MEDIAN ISLAND,VAN NUYS,91403,0,,0,,
25,STM,106,*,,14500,,MULHOLLAND,DR,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90077,0,,0,,
25,STM,937,*,,14600,,MULHOLLAND,DR,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90077,0,,0,,
26,STM,27,*,ND,15402,,MULHOLLAND,DR,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90077,5,561H7,0,,
5,FIR,109,*,ND,16500,,MULHOLLAND,DR,FIRE STATION #109,SHERMAN OAKS,90049,11,561D7,5800,,4490007900
50,R&P,443,*,ND,17000,,MULHOLLAND,DR,MULHOLLAND VIEW SITE #16,SHERMAN OAKS,91346,11,561E7,0,,
1,DGS,64,T,ND,17460,,MULHOLLAND,DR,SAN VICENTE PEAK,SHERMAN OAKS,90272,5,591B1,0,,4490011903
50,R&P,626,*,ND,17500,,MULHOLLAND,DR,SAN VICENTE MOUNTAIN PARK,SHERMAN OAKS,91316,11,591B1,0,,
9,POL,39,T,ND,17600,,MULHOLLAND,DR,Police Radio Site,ENCINO,90272,11,591B1,0,,
25,STM,803,*,ND,22100,,MULHOLLAND,DR,LANDSCAPE MEDIAN ISLAND,WOODLAND HLS,91364,0,,0,,
25,SMT,996,*,ND,22693,,MULHOLLAND,DR,LANDSCAPE MEDIAN ISLAND,WOODLAND HILLS,91364,11,560A5,0,,
25,STM,796,*,ND,22998,,MULHOLLAND,DR,LANDSCAPE MEDIAN ISLAND,WOODLAND HLS,91364,0,,0,,
26,STM,295,*,ND,23030,,MULHOLLAND,DR,LANDSCAPE MEDIAN ISLAND,WOODLAND HLS,91364,0,559F4,0,,
25,STM,799,*,ND,23110,,MULHOLLAND,DR,LANDSCAPE MEDIAN ISLAND,WOODLAND HLS,91364,0,,0,,
26,STM,294,*,ND,23131,,MULHOLLAND,DR,LANDSCAPE MEDIAN ISLAND,WOODLAND HLS,91364,0,559F4,0,,
50,R&P,562,B,SD,1300,,MURCHISON,ST,REC & PARKS BLDG,LOS ANGELES,90033,14,635C3,0,,
60,VAR,680,*,SD,700,,N,ST,UNIMPROVED DEDICATED STREET,WILMINGTON,90744,15,794E5,0,,
1,DGS,49,C,SD,751,,NAGOYA,ST,LOS ANGELES CONVENTION AND EXHIBITION CENTER,LOS ANGELES,90015,9,634D5,0,,5138016914
21,SAN,124,*,ND,2458,,NALIN,DR,PUMPING PLANT 624,SHERMAN OAKS,90077,5,591H2,165,,
21,SAN,124,A,ND,2458,,NALIN,DR,PUMPING PLANT 24,SHERMAN OAKS,90077,5,591H2,165,,
61,GSD,5,*,,22330,,NAPA,ST,VACANT LOT,CHATSWORTH,91304,,,,,
50,R&P,146,*,ND,2600,,NARVA,ST,DALY AND NARVA TRIANGLE,LINCOLN HTS,90031,9,635A2,0,,
60,FIR,155,*,ND,10234,,NATIONAL,BL,FIRE STATION #43,PALMS,90034,5,632F7,4885,,4314023900
63,VAR,664,*,ND,4883,,NAVARRO,ST,EL SERENO,EL SERENO,90032,14,595E5,0,,5218007900
51,LIB,21,A,ND,4995,,NAVARRO,ST,EL SERENO BRANCH LIBRARY - NEW,EL SERENO,90032,14,595E6,10500,,5219001900
52,,115,*,,12300,,NEBRASKA,AV,DWP WEST LOS ANGELES SERVICE CENTER,LOS ANGELES,90028,,631J7,,,
50,R&P,109,*,,22402,,NEEDLES,ST,,LOS ANGELES,91311,0,,0,,
26,STM,168,*,SD,1331,,NEOLA,ST,LANDSCAPE MEDIAN ISLAND,EAGLE ROCK,90041,0,565C6,0,,
25,STM,188,*,,1340,,NEOLA,ST,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90041,0,,0,,
50,R&P,812,A,SD,301,N,NEPTUNE,AV,WILMINGTON RECREATION CENTER,WILMINGTON,90744,15,794D7,0,,7417020900
50,R&P,812,*,SD,325,N,NEPTUNE,AV,WILMINGTON RECREATION CENTER,WILMINGTON,90744,15,794D7,0,,7417020900
50,DGS,812,C,SD,435,N,NEPTUNE,AV,Pacific Region Annex,WILMINGTON,90744,15,794D7,0,,7417021900
21,SAN,187,*,SD,600,S,NEPTUNE,AV,PUMPING PLANT #87,WILMINGTON,90744,15,794D6,224,,
21,SAN,188,*,SD,799,S,NEPTUNE,AV,PUMPING PLANT #88,WILMINGTON,90744,15,794D6,224,,
51,LIB,47,A,ND,5305,,NESTLE,AV,ENCINO-TARZANA BRANCH LIBRARY,TARZANA,91356,11,560J2,,,2160013906
1,VAR,98,*,SD,410,N,NEW HAMPSHIRE,AV,Parking Enforcement,Los Angeles,90004,13,594A7,0,,5520018901
29,COU,4,*,SD,625,S,NEW HAMPSHIRE,AV,UNITED CHURCH OF RELIGIOUS SCIENCE,LOS ANGELES,90005,4,634A3,3316,4999-532,
60,POL,67,*,SD,1354,,NEWTON,ST,OLD NEWTON ST. POLICE STATION,LOS ANGELES,90021,9,634F6,19200,,5130011901
50,R&P,250,A,SD,4099,S,NICOLET,AV,JIM GILLIAM REC CENTER,LOS ANGELES,90008,10,673C2,0,,
9,POL,47,*,ND,7870,N,NOLLAN,PL,VALLEY TRAFFIC DIVISION AND BUREAU HQ,VAN NUYS,91402,6,532A3,25844,,
5,FIR,7,*,ND,14123,,NORDHOFF,ST,FIRE STATION # 7,PACOIMA,91331,6,502B7,0,,2642030900
50,R&P,461,*,ND,16244,,NORDHOFF,ST,NORDHOFF RECREATION CENTER,NORTH HILLS,91343,12,501E7,0,,
50,R&P,461,A,ND,16244,,NORDHOFF,ST,NORDHOFF YOUTH CENTER,NORTH HILLS,91343,12,501E7,0,,
51,LIB,66,*,ND,16244,,NORDHOFF,ST,MID VALLEY REGIONAL LIBRARY SITE,North Hills,91343,12,501E7,0,,2688003902
50,R&P,147,*,ND,17141,,NORDHOFF,ST,DEARBORN PARK,NORTHRIDGE,91325,12,501C7,0,,
50,R&P,42,*,,17165,,NORDHOFF,ST,DEARBORN PARK,NORTHRIDGE,91325,0,,0,,
26,STM,347,*,ND,17850,,NORDHOFF,ST,LANDSCAPE MEDIAN ISLAND,NORTHRIDGE,91325,0,501D7,0,,
2,VAR,3,*,ND,18911,,NORDHOFF,ST,ROCHEL AND HERBERT NADEL,NORTHRIDGE,91324,12,500G7,1484,4999-708,
29,COU,12,*,ND,18915,,NORDHOFF,ST,LESSOR: ROCHELLE NADEL.  CD 12 OFFICE,NORTHRIDGE,91324,12,500H7,2002,4999-470,
26,STM,52,*,ND,19418,,NORDHOFF,ST,ST.MAINT GRADE SEPARATION,NORTHRIDGE,91324,0,500F7,0,,
50,R&P,300,*,SD,2230,,NORFOLK,ST,HAZARD PARK,BOYLE HGHTS,90033,14,635B3,0,,
25,STM,279,*,SD,1301,,NORMANDIE,AV,LANDSCAPE MEDIAN ISLAND (1301 1/2),,90006,0,,,,
50,R&P,444,A,SD,1540,S,NORMANDIE,AV,NORMANDIE REC CENTER,LOS ANGELES,90006,1,633J5,0,,
50,R&P,444,*,SD,1550,S,NORMANDIE,AV,NORMANDIE REC CENTER,LOS ANGELES,90006,1,633J5,0,,5075014900
26,STM,351,*,,1665,S,NORMANDIE,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90006,0,633J3,0,,
25,STM,457,*,SD,1825,,NORMANDIE,AV,LANDSCAPE MEDIAN ISLAND,,90006,0,,0,,
25,STM,107,*,,1839,S,NORMANDIE,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90006,0,,0,,
50,R&P,480,B,ND,10942,,NORRIS,AV,PACOIMA PARK,PACOIMA,91331,7,502E3,0,,
33,VAR,2,*,ND,3516,N,NORTH BROADWAY,,DEPT OF NEIGHBORHOOD EMPOWERMENT,LINCOLN HTS,90031,1,635B1,2000,,5208031900
63,VAR,731,*,ND,100,E,NORTH VENICE,BL,LOT #731,VENICE,90291,11,671H6,0,,4238024900
60,VAR,616,*,ND,206,E,NORTH VENICE,BL,TENANT: LAURI GRAHAM,VENICE,90291,6,671H6,0,30134-5.4,4238024903
60,VAR,616,A,ND,206,E,NORTH VENICE,BL,4 UNIT APARTMENT - #1,VENICE,90291,6,671H6,0,30134-5.1,4238024903
60,VAR,616,B,ND,206,E,NORTH VENICE,BL,4 UNIT APARTMENT - #2,VENICE,90291,6,671H6,0,30134-5.2,4238024903
60,VAR,616,C,ND,206,E,NORTH VENICE,BL,4 UNIT APARTMENT - #3,VENICE,90291,6,671H6,0,30134-5.3,4238024903
60,VAR,616,D,ND,206,E,NORTH VENICE,BL,4 UNIT APARTMENT - #4,VENICE,90291,6,671H6,0,30134-5.4,4238024903
25,STM,833,*,,16190,,NORTHFIELD,ST,LANDSCAPE MEDIAN ISLAND,PACFC PALSDS,90272,0,,0,,
25,STM,135,*,,4165,S,NORTON,AV,LANDSCAPE MEDIAN ISLAND,,90008,0,,0,,
50,R&P,460,*,ND,700,,NOWITA,PL,NOWITA TRIANGLE,VENICE,90291,6,671H6,0,,
50,R&P,813,*,SD,1300,,O,ST,E.WILMINGTON VEST POCKET PARK,WILMINGTON,90744,15,794G5,0,,
25,STM,522,*,,1046,,OAK GROVE,DR,LANDSCAPE MEDIAN ISLAND,,90041,0,,0,,
29,COU,21,*,,9207,,OAKDALE,AV,CD 12 FIELD OFFICE,CHATSWORTH,91311,,,,,
1,DGS,60,A,ND,0,,OAT MOUNTAIN,WY,"TRANSMITTER STATION, OAT MOUNTAIN",Idlywild,91321,0,480D2,0,4998-414,
1,DGS,60,B,ND,0,,OAT MOUNTAIN,WY,COMMUNICATION SHELTER,IDYLLWILD,91321,0,480B6,2167,4999-585A,
1,DGS,60,T,ND,0,,OAT MOUNTAIN,WY,"TRASNMITTER STATION, OAT MOUNTAIN",Idlywild,91321,0,480D2,0,4999-263,
50,R&P,272,A,SD,2800,E,OBSERVATORY,RD,GRIFFITH PARK OBSERVATORY,LOS ANGELES,90027,4,594A2,0,,
50,R&P,468,*,SD,100,S,OCCIDENTAL,BL,OCCIDENTAL PARKWAY,LOS ANGELES,90057,1,634B2,0,,
50,R&P,468,F,SD,101,S,OCCIDENTAL,BL,OCCIDENTAL PARKWAY,LOS ANGELES,90057,1,634B2,0,,
50,R&P,468,E,SD,125,S,OCCIDENTAL,BL,OCCIDENTAL PARKWAY,LOS ANGELES,90057,1,634B2,0,,
50,R&P,468,D,SD,151,S,OCCIDENTAL,BL,OCCIDENTAL PARKWAY,LOS ANGELES,90057,0,634B2,0,,
50,R&P,468,J,SD,201,S,OCCIDENTAL,BL,OCCIDENTAL PARKWAY,LOS ANGELES,90057,1,634B2,0,,
50,R&P,468,K,SD,231,S,OCCIDENTAL,BL,OCCIDENTAL PARKWAY,LOS ANGELES,90057,1,634B2,0,,
50,R&P,468,L,SD,249,S,OCCIDENTAL,BL,OCCIDENTAL PARKWAY,LOS ANGELES,90057,1,634B2,0,,
50,R&P,468,M,SD,301,S,OCCIDENTAL,BL,OCCIDENTAL PARKWAY,LOS ANGELES,90057,1,634B2,0,,
50,R&P,468,A,SD,327,S,OCCIDENTAL,BL,OCCIDENTAL PARKWAY,LOS ANGELES,90057,1,634B2,0,,
50,R&P,468,B,SD,350,S,OCCIDENTAL,BL,OCCIDENTAL PARKVIEW,LOS ANGELES,90057,1,634B2,0,,
50,R&P,468,C,SD,416,S,OCCIDENTAL,BL,OCCIDENTAL PARKWAY,LOS ANGELES,90057,1,634B2,0,,
50,R&P,468,I,SD,437,S,OCCIDENTAL,BL,OCCIDENTAL PARKWAY,LOS ANGELES,90057,1,634B2,0,,
50,R&P,468,H,SD,501,S,OCCIDENTAL,BL,OCCIDENTAL PARKWAY,LOS ANGELES,90057,1,634B2,0,,
50,R&P,468,G,SD,535,S,OCCIDENTAL,BL,OCCIDENTAL PARKWAY,LOS ANGELES,90057,1,634B2,0,,
25,STM,896,*,,97,,OCEAN,WY,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90402,0,,0,,
26,STM,38,*,SD,180,,OCEAN,WY,STREET MEDIAN IRRIGATION,SANTA MONICA,90402,0,,0,,
50,R&P,752,G,ND,152,,OCEAN FRONT,WK,VENICE BEACH OCEAN FRONT WALK,VENICE,90291,6,671G6,0,,
50,R&P,752,K,,298,,OCEAN FRONT,WK,REC & PARKS SERVICE,,90291,0,,0,,
50,R&P,752,E,ND,826,,OCEAN FRONT,WK,VENICE BEACH OCEAN FRONT WALK,VENICE,90291,6,671G6,0,,
50,R&P,752,I,ND,1400,,OCEAN FRONT,WK,VENICE BEACH OCEAN FRONT WALK,VENICE,90291,6,671G6,0,,
50,R&P,907,*,,1530,,OCEAN FRONT,WK,REC & PARKS SERVICE,VENICE,90291,0,,0,,
50,R&P,754,*,ND,1531,,OCEAN FRONT,WK,VENICE RECREATION CENTER,VENICE,90291,11,671G6,0,,
50,R&P,752,H,ND,1700,,OCEAN FRONT,WK,VENICE BEACH OCEAN FRONT WALK,VENICE,90291,6,671G6,0,,
24,R&P,494,*,,1800,,OCEAN FRONT,WK,REC & PARKS SERVICE,,90291,0,,0,,
50,R&P,752,C,ND,2100,,OCEAN FRONT,WK,VENICE BEACH OCEAN FRONT WALK,VENICE,90291,6,671G6,0,,4
50,R&P,752,*,ND,2300,,OCEAN FRONT,WK,VENICE BEACH OCEAN FRONT WALK,VENICE,90291,6,671G6,0,,
50,R&P,752,D,ND,3000,,OCEAN FRONT,WK,VENICE BEACH OCEAN FRONT WALK,VENICE,90291,6,671G6,0,,
50,R&P,752,J,ND,3101,,OCEAN FRONT,WK,VENICE BEACH OCEAN FRONT WALK,MARINADELREY,90292,6,671G6,0,,
50,R&P,156,B,SD,6925,,OCEAN FRONT,WK,REC & PARKS SERVICE,PLAYA DELREY,90291,11,,0,,
50,R&P,801,B,ND,11161,,OHIO,AV,WESTWOOD RECREATION CENTER,WESTWOOD,90025,5,631J3,0,,
50,R&P,473,*,ND,12000,,OHIO,ST,OHIO BUNDY TRIANGLE,WEST L.A.,90404,11,631J6,0,,
25,STM,913,*,,12011,,OHIO,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90025,11,,0,,
25,VAR,989,*,,1090,,OLANCHA,DR,Street Maint Stairway,Los Angeles,90065,13,594j2,,,
63,,38,*,ND,10038,,OLD DEPOT PLAZA,RD,Chatsworth Metrolink Station,Los Angeles,91311,12,500A5,,,2747010908
63,DOT,39,*,ND,10040,,OLD DEPOT PLAZA,Rd,Chatsworth Metrolink Station,Los Angeles,91311,12,500A5,,,2747010907
51,LIB,108,*,ND,10044,,OLD DEPOT PLAZA,RD,CHATSWORTH METROLINK STATION,LOS ANGELES,91311,12,500A5,,,2747010908
29,COU,12,A,ND,10048,,OLD DEPOT PLAZA,Rd,Chatsworth Metrolink Station,Los Angeles,91311,12,500A5,,,2747010908
50,R&P,578,*,ND,8870,,OLIN,ST,REYNIER PARK,LOS ANGELES,90034,10,632J6,0,,
56,VAR,2,A,SD,258,S,OLIVE,ST,BUNKER HILL URBAN RENEWAL,BUNKER HILL,90014,9,634F4,0,,
51,LIB,100,P,SD,406,S,OLIVE,ST,CENTRAL LIBRARY,LOS ANGELES,90017,9,634E4,0,,5149027901
28,VAR,8,*,SD,417,S,OLIVE,ST,LESSOR: THE SUBWAY TERMINAL BUILDING,LOS ANGELES,90013,9,634E5,3604,4999-624,
28,VAR,8,P,SD,420,S,OLIVE,ST,LESSOR: EXECUTIVE PARKING INC,LOS ANGELES,90013,9,634E5,0,4999-624P(1),
50,R&P,532,D,CC,500,S,OLIVE,ST,PERSHING SQUARE,LOS ANGELES,90013,9,634F4,0,,5149031900
50,R&P,532,C,CC,510,S,OLIVE,ST,PERSHING SQUARE,Los Angeles,90013,9,634F4,0,,5149031900
50,R&P,532,*,CC,524,S,OLIVE,ST,PERSHING SQUARE,Los Angeles,90013,9,634F4,0,,5149031900
50,R&P,532,G,CC,530,S,OLIVE,ST,PERSHING SQUARE,Los Angeles,90013,9,634F4,0,,5149031900
50,R&P,532,J,CC,532,S,OLIVE,ST,PERSHING SQUARE,Los Angeles,90013,9,634F4,0,,5149031900
5,FIR,10,*,SD,1335,S,OLIVE,ST,FIRE STATION #10,LOS ANGELES,90015,9,634E5,12000,,5134025900
1,LIB,23,*,SD,4255,S,OLIVE,ST,Historic Junipero Serra Br Lib-Closed,LOS ANGELES,90037,9,674C3,3400,,5111008900
26,STM,348,*,,4027,,OLMSTED,AV,LANDSCAPE MEDIAN ISLAND,,90008,0,673F2,0,,
25,STM,743,*,SD,802,W,OLYMPIC,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90015,0,,0,,
25,STM,28,*,,850,W,OLYMPIC,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90015,9,634D4,0,,
25,STM,177,*,,892,W,OLYMPIC,BL,LANDSCAPE MEDIAN ISLAND,,90015,0,,0,,
25,STM,454,*,,1500,W,OLYMPIC,BL,PEDESTRIAN TUNNEL,LOS ANGELES,90015,0,,0,,
9,POL,69,*,SD,1730,W,OLYMPIC,BL,LESSOR:  CITY NAT BANK,LOS ANGELES,90015,1,634C4,0,C-92145,5137018029
8,STM,26,*,SD,2474,E,OLYMPIC,BL,Sanitation and St. Services,LOS ANGELES,90021,14,674J1,3835,,5168002900
8,STM,25,*,SD,2484,E,OLYMPIC,BL,ST MTCE YARD,LOS ANGELES,90021,14,674J1,0,,5168002900
8,STM,25,A,SD,2484,E,OLYMPIC,BL,OFFICE BLDG,LOS ANGELES,90021,9,674J1,0,,5168002900
8,STM,25,B,SD,2484,E,OLYMPIC,BL,TRUCK SCALES,LOS ANGELES,90021,9,674J1,0,,5168002900
8,STM,25,C,SD,2484,E,OLYMPIC,BL,ST MTCE YARD ASPHALT PLANT #1,LOS ANGELES,90021,9,674J1,2103,,5168002900
8,STM,25,D,SD,2484,E,OLYMPIC,BL,ST MTCE YARD ASPHALT PLANT #1,LOS ANGELES,90021,9,674J1,4647,,5168002900
8,STM,25,E,SD,2484,E,OLYMPIC,BL,ST MTCE YARD ASPHALT PLANT #1,LOS ANGELES,90021,9,674J1,0,,5168002900
8,STM,25,F,SD,2484,E,OLYMPIC,BL,ST MTCE YARD ASPHALT PLANT #1,LOS ANGELES,90021,9,674J1,278,,5168002900
8,STM,25,G,SD,2484,E,OLYMPIC,BL,ST MTCE YARD ASPHALT PLANT #1,LOS ANGELES,90021,9,674J1,0,,5168002900
8,STM,25,H,SD,2484,E,OLYMPIC,BL,ST MTCE YARD ASPHALT PLANT #1,LOS ANGELES,90021,9,674J1,205,,5168002900
8,STM,25,I,SD,2484,E,OLYMPIC,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90021,9,674J1,0,,5168002900
8,STM,25,J,SD,2484,E,OLYMPIC,BL,ST MTCE YARD ASPHALT PLANT #1,LOS ANGELES,90021,9,674J1,0,,5168002900
8,STM,25,K,SD,2484,E,OLYMPIC,BL,ST MTCE YARD ASPHALT PLANT #1,LOS ANGELES,90021,9,674J1,268,,5168002900
8,STM,25,L,SD,2484,E,OLYMPIC,BL,ST MTCE YARD ASPHALT PLANT #1,LOS ANGELES,90021,9,674J1,897,,5168002900
8,STM,25,M,SD,2484,E,OLYMPIC,BL,ST MTCE YARD ASPHALT PLANT #1,LOS ANGELES,90021,9,674J1,0,,5168002900
8,STM,25,N,SD,2484,E,OLYMPIC,BL,LESSOR: GAS CO/BEHIND ST MTCE ASPHALT #1,LOS ANGELES,90021,9,674J1,43560,4999-457,5168002900
25,STM,398,*,,3001,W,OLYMPIC,BL,LANDSCAPE MEDIAN ISLAND,,90006,0,,0,,
25,STM,500,*,,3009,W,OLYMPIC,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90006,0,,0,,
50,R&P,124,A,SD,3121,E,OLYMPIC,BL,COSTELLO SENIOR CENTER,BOYLE HGHTS,90023,14,675A1,0,,5190026902
50,R&P,124,*,SD,3141,E,OLYMPIC,BL,COSTELLO YOUTH CENTER,BOYLE HGHTS,90023,14,675A1,0,,5190026902
25,STM,273,*,,3516,W,OLYMPIC,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90019,0,,0,,
50,R&P,392,A,SD,4601,W,OLYMPIC,BL,LOS ANGELES HIGH MEMORIAL,LOS ANGELES,90005,10,633E3,0,,
51,LIB,49,*,SD,4625,W,OLYMPIC,BL,MEMORIAL BRANCH LIBRARY,Los Angeles,90019,4,633F3,7219,,5090012900
50,R&P,392,*,SD,4700,,OLYMPIC,BL,LOS ANGELES HIGH MEMORIAL,LOS ANGELES,90005,10,633E3,0,,
26,STM,341,*,SD,10590,,OLYMPIC,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90064,0,632F3,0,,
25,STM,399,*,,10600,,OLYMPIC,BL,NON-STRUCTURAL SERVICE,LOS ANGELES,90064,0,,0,,
5,FIR,59,*,ND,11505,,OLYMPIC,BL,FIRE STATION #59,WEST L.A.,90064,11,632B6,8500,,4260005900
1,DGS,95,*,SD,309,W,OPP,ST,WILMINGTON COMMUNITY CENTER,WILMINGTON,90744,15,794E6,3701,,7420024900
47,CDD,28,*,SD,504,E,OPP,ST,LESSOR: EXXON CORPORATION,WILMINGTON,90744,15,,149649,,
60,VAR,815,*,SD,1100,,OPP,ST,W 37 OF LOT 13 BLOCK B,WILMINGTON,90744,15,794D6,0,,
50,R&P,580,*,ND,14760,,ORACLE,PL,RIVAS CANYON PARK,PACFC PALSDS,90272,11,631B6,0,,
50,R&P,275,H,ND,11170,,ORCAS,AV,ORCAS PARK-EQUESTRIAN CENTER,SUN VALLEY,91342,7,502G4,0,,
25,STM,133,*,,3115,,ORCHARD,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90007,0,,0,,
25,STM,832,*,SD,709,N,ORLANDO,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90069,0,,0,,
50,R&P,548,D,ND,12300,,ORMSKIRK,AV,PORTER RIDGE PARK,NORTHRIDGE,91326,12,480H5,0,,
50,R&P,382,C,,17230,,OROZCO,ST,REC & PARKS SERVICE,,91344,0,,0,,
51,LIB,62,*,ND,12002,,OSBORNE,ST,future Lake View Terrace Branch Library,Los Angeles,91040,7,502G1,,,2528001001
50,R&P,276,G,ND,12110,,OSBORNE,PL,HANSEN DAM GOLF COURSE/PARK,SUN VALLEY,91331,7,502G4,0,,
50,R&P,276,L,ND,12200,W,OSBORNE,BL,HANSEN DAM RANGER STATION - TEMP POWER,SUN VALLEY,91331,7,,0,,
50,R&P,276,D,ND,12437,,OSBORNE,ST,HANSEN DAM GOLF COURSE/PARK,SUN VALLEY,91331,7,502G4,0,,
50,R&P,334,*,ND,12467,,OSBORNE,ST,ROGER JESSUP PARK,SUN VALLEY,91352,7,502F4,0,,
49,VAR,3,*,ND,12605,S,OSBORNE,ST,COUNTY ADMINISTRATION,PACOIMA,91331,7,507E4,,,
9,POL,16,*,ND,12760,,OSBORNE,ST,FOOTHILL POLICE STATION,PACOIMA,91331,6,502E4,20660,,2624001900
9,POL,16,T,ND,12760,,OSBORNE,ST,FOOTHILL POLICE STATION,PACOIMA,91331,6,502E4,0,,2624001900
21,SAN,325,*,ND,12514,,OTSEGO,ST,OTSEGO ST STATION,N HOLLYWOOD,91607,5,562G3,0,,
25,STM,785,*,ND,12514,,OTSEGO,ST,LANDSCAPE MEDIAN ISLAND,N. HOLLYWOOD,91607,0,,0,,
25,STM,582,*,ND,1919,,OUTPOST,DR,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90068,4,593 D3,0,,
25,STM,582,A,ND,2511,,OUTPOST,DR,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90068,4,593 D3,0,,
63,VAR,715,*,ND,2371,,OVERLAND,AV,RANCHO PARK,RANCHO PARK,90064,5,632C6,0,,4320005902
51,LIB,22,*,ND,2920,,OVERLAND,AV,PALMS-RANCHO PARK LIBRARY,WEST L. A.,90064,5,632D7,6342,,4255009901
50,R&P,492,A,ND,2930,,OVERLAND,AV,PALMS PARK,LOS ANGELES,90064,5,632D7,0,,
50,R&P,492,*,ND,2950,,OVERLAND,AV,PALMS PARK,LOS ANGELES,90064,5,632D7,0,,
60,VAR,45,*,ND,7248,,OWENSMOUTH,AV,TENANT: CANOGA PARK CHAMBER OF COMMERCE,CANOGA PARK,91303,3,530A4,0,L-7378,2111019900
51,LIB,24,*,ND,7260,,OWENSMOUTH,AV,CANOGA PARK BRANCH LIBRARY,CANOGA PARK,91303,3,530A4,6469,,2111019900
51,LIB,3,B,SD,694,S,OXFORD,AV,PIO PICO KOREATOWN BRANCH,LOS ANGELES,90005,10,633H5,,,5093006900
26,STM,235,*,ND,13431,,OXNARD,ST,LANDSCAPE MEDIAN ISLAND,VAN NUYS,91401,0,532A7,0,,
26,STM,349,*,ND,13531,,OXNARD,ST,LANDSCAPE MEDIAN ISLAND,VAN NUYS,91401,0,532A7,0,,
52,B&S,121,*,ND,14651,,OXNARD,St,DOT/B&S and St. Svcs,Van Nuys,91411,2,532A7,,,
8,STM,17,*,ND,15145,,OXNARD,ST,VAN NUYS DIST,VAN NUYS,91411,2,561H1,0,,2242026901
8,STM,17,A,ND,15145,,OXNARD,ST,VAN NUYS DIST ST MTCE YARD,VAN NUYS,91411,2,561H1,1048,,2242026901
8,STM,17,B,ND,15145,,OXNARD,ST,VAN NUYS DIST ST MTCE YARD,VAN NUYS,91411,2,561H1,488,,2242026901
8,STM,17,C,ND,15145,,OXNARD,ST,VAN NUYS DIST ST MTCE YARD,VAN NUYS,91411,2,561H1,4650,,2242026901
8,STM,17,D,ND,15145,,OXNARD,ST,VAN NUYS DIST ST MTCE YARD,VAN NUYS,91411,2,561H1,2500,,2242026901
8,STM,17,E,ND,15145,,OXNARD,ST,VAN NUYS DIST-ST MTCE YARD,VAN NUYS,91411,2,561H1,2500,,2242026901
8,STM,17,F,ND,15145,,OXNARD,ST,VAN NUYS DIST ST MTCE YARD,VAN NUYS,91411,2,561H1,0,,2242026901
8,STM,17,G,ND,15145,,OXNARD,ST,VAN NUYS DIST ST MTCE YARD,VAN NUYS,91411,2,561H1,0,,2242026901
25,STM,997,F,ND,17700,1/2,OXNARD,ST,STREET SERVICES- BIKEWAY LIGHTING,ENCINO,91316,12,561 B1,,,
25,STM,830,D,,18343,,OXNARD,ST,ORANGE LINE LANDSCAPE,TARZANA,91356,,,,,
21,SAN,2,*,ND,18560,,OXNARD,ST,RESEDA SEWER MAINTENANCE YARD,RESEDA,91335,3,560J1,31680,,
21,SAN,2,A,ND,18560,,OXNARD,ST,RESEDA SEWER MAINTENANCE YARD,RESEDA,91335,3,560J1,820,,
21,SAN,2,B,ND,18560,,OXNARD,ST,RESEDA SEWER MAINTENANCE YARD,RESEDA,91335,3,560J1,2987,,2156006902
26,STM,350,*,ND,21500,,OXNARD,ST,LANDSCAPE MEDIAN ISLAND,WOODLD HILLS,91367,0,559F1,0,,
26,STM,269,*,ND,21507,,OXNARD,ST,LANDSCAPE MEDIAN ISLAND,WOODLAND HLS,91367,0,560F1,0,,
29,COU,19,*,ND,520,,P,ST,"RESIDENCE, CLA REPRESENTATIVE",SACRAMENTO,95814,0,,0,4999-552,
50,R&P,636,*,NA,0,,P. O. BOX AE,,CAMP SEELEY,CRESTLINE,91316,0,,0,,
