Depart #,Dept,Bldg #,Sub ID,Maint Dist,Street #,Street Dir,Street Name,Street Type,Bldg Name,Community,Zip Code,Council Dist,Thomas Bros,Square Ft,Lease #,APN,compiled_address,compiled_lat,compiled_lng
8,STM,15,A,SD,2000,"",ABBOTT KINNEY,BL,OFFICE BLDG,VENICE,90291,6,671H6,456,"","","Venice, Ven., Italy",45.43769836425781,12.31779956817627
8,STM,15,B,SD,2000,"",ABBOTT KINNEY,BL,VENICE DIST ST MTCE YARD,VENICE,90291,6,671H6,4222,L-5132(R),4237002901,"Venice, Ven., Italy",45.43769836425781,12.31779956817627
8,STM,15,C,SD,2000,"",ABBOTT KINNEY,BL,VENICE DIST ST MTCE YARD,VENICE,90291,6,671H6,4985,"",4237002901,"Venice, Ven., Italy",45.43769836425781,12.31779956817627
8,STM,15,D,SD,2000,"",ABBOTT KINNEY,BL,VENICE DIST ST MTCE YARD,VENICE,90291,6,671H6,380,"",4237002901,"Venice, Ven., Italy",45.43769836425781,12.31779956817627
8,STM,15,E,SD,2000,"",ABBOTT KINNEY,BL,VENICE DIST ST MTCE YARD,VENICE,90291,6,671H6,380,"","","Venice, Ven., Italy",45.43769836425781,12.31779956817627
25,STM,270,*,"",2528,"",ABERDEEN,AV,LANDSCAPE MEDIAN ISLAND,"",90027,0,"",0,"","","90027, CA",34.12507629394531,-118.2906494140625
50,R&P,194,B,SD,835,"",ACADEMY,RD,ELYSIAN PARK,ELYSIAN PARK,90026,1,594F7,0,"","","835 Academy Rd, Los Angeles, CA 90012",34.079442992806435,-118.23569476604462
50,R&P,792,A,ND,10844,"",ACAMA,ST,WEDDINGTON PARK & REC CTR,STUDIO CITY,91602,4,563B5,0,"","","Eddington Park, PA",40.091800689697266,-74.9446029663086
26,STM,73,*,SD,5040,W,ADAMS,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90016,0,633E7,0,"","","90016, CA",34.02840042114258,-118.35417938232422
21,SAN,151,*,SD,7450,"",AIRPORT,BL,PUMPING PLANT #51,LOS ANGELES,90045,11,702J1,307,"","","90045, CA",33.95309829711914,-118.40119934082031
21,SAN,153,*,SD,9408,"",AIRPORT,BL,PUMPING PLANT #53,WESTCHESTER,90045,11,702J4,1056,"","","Westchester, CA",33.95970153808594,-118.4000015258789
21,SAN,153,A,SD,9408,"",AIRPORT,BL,PUMPING PLANT #53,WESTCHESTER,90045,11,702J4,0,"","","Westchester, CA",33.95970153808594,-118.4000015258789
50,R&P,488,*,ND,851,"",ALMA REAL,DR,PALISADES PARK & REC CENTER,PACFC PALSDS,90272,11,631B6,0,"",5,"Palisades Park, NJ",40.847930908203125,-73.99784088134766
26,STM,188,*,SD,480,"",ALMAR,AV,LANDSCAPE MEDIAN ISLAND,PACFC PALSDS,90272,0,630J5,0,"","","Palms, CA",34.02280044555664,-118.40499877929688
25,STM,814,*,"",571,"",ALMAR,AV,LANDSCAPE MEDIAN ISLAND,PACFC PALSDS,90272,0,"",0,"","","Palms, CA",34.02280044555664,-118.40499877929688
26,STM,158,*,SD,4405,"",ALUMNI,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90041,0,594J1,0,"","","90041, CA",34.13713073730469,-118.20732879638672
50,R&P,408,L,SD,653,S,ALVARADO,ST,MacARTHUR PARK,WESTLAKE,90057,1,634B3,0,"",5141003900,"Westlake, CA",34.05970001220703,-118.2750015258789
50,R&P,408,D,SD,655,S,ALVARADO,ST,MacARTHUR PARK,WESTLAKE,90057,1,634B3,0,"",5141003900,"655 S Alvarado St, Los Angeles, CA 90057",34.058845,-118.277664
50,R&P,712,*,SD,1300,"",ALVARADO,TE,TERRACE PARK,LOS ANGELES,90006,1,634B4,0,"",5135004900,"90006, CA",34.04802703857422,-118.29409790039062
50,R&P,712,A,SD,1310,"",ALVARADO,TE,TERRACE PARK,LOS ANGELES,90006,1,634B4,0,"",5135004900,"90006, CA",34.04802703857422,-118.29409790039062
50,R&P,712,B,SD,1344,"",ALVARADO,TE,TERRACE PARK,LOS ANGELES,90006,1,634B4,0,"",5135004900,"90006, CA",34.04802703857422,-118.29409790039062
50,R&P,8,*,ND,0,"",AMOROSO,PL,AMOROSO TRIANGLE,VENICE,90291,6,671H6,50510,"","","Amoroso Pl, Los Angeles, CA 90291",33.993495,-118.457933
50,R&P,284,C,SD,1101,W,ANAHEIM,ST,HARBOR REGIONAL PARK,WILMINGTON,90744,15,794D6,0,"",7412010903,"1101 W Anaheim St, Los Angeles, CA 90744",33.779548,-118.275695
50,R&P,197,*,ND,11331,"",ANDASOL,AV,ENCINO-LOUISE PARK,ENCINO,91344,12,501C1,0,"","","Encino, CA",34.15919876098633,-118.5
50,R&P,49,*,ND,2500,"",ANGELO,DR,BEVERLY GLEN PARK,LOS ANGELES,90039,5,592B2,0,"","","Beverly Glen, CA",34.1179313659668,-118.44609069824219
26,STM,134,*,SD,2206,"",APEX,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90026,0,594D5,0,"","","90026, CA",34.07874298095703,-118.26375579833984
50,R&P,732,*,ND,12240,"",ARCHWOOD,ST,VALLEY PLAZA PARK & REC CENTER,N. HOLLYWOOD,91606,2,532F5,0,"","","Archwood Ln, St Louis, MO 63123",38.577598571777344,-90.3118667602539
50,R&P,732,A,ND,12240,"",ARCHWOOD,ST,VALLEY PLAZA PARK & REC CENTER,N. HOLLYWOOD,91605,2,532E5,0,"","","Archwood Ln, St Louis, MO 63123",38.577598571777344,-90.3118667602539
50,R&P,732,B,ND,12240,"",ARCHWOOD,ST,VALLEY PLAZA PARK & REC CENTER,N. HOLLYWOOD,91605,2,532E5,0,"","","Archwood Ln, St Louis, MO 63123",38.577598571777344,-90.3118667602539
50,R&P,732,C,ND,12240,"",ARCHWOOD,ST,VALLEY PLAZA PARK & REC CENTER,N. HOLLYWOOD,91605,2,532E5,0,"","","Archwood Ln, St Louis, MO 63123",38.577598571777344,-90.3118667602539
25,STM,978,*,"",740,1/2,ARDMORE,AV,LANDSCAPE MEDIAN ISLAND,Los Angeles,90029,0,"","","","","740 N Ardmore Ave, Los Angeles, CA 90029",34.084743,-118.301246
25,STM,640,*,ND,10682,"",ARLETA,AV,LANDSCAPE MEDIAN ISLAND,SAN FERNANDO,91345,0,"",0,"","","San Fernando, CA",34.28395080566406,-118.43859100341797
25,STM,112,*,"",5350,"",ARLINGTON,AV,LANDSCAPE MEDIAN ISLAND,"",90043,0,"",0,"","","5350 Arlington Ave, Los Angeles, CA 90043",33.993618,-118.31771
50,R&P,998,*,ND,10148,"",ARMINTA,St.,DE GARMO PARK,Los Angeles,91352,7,533C2,"","","","91352, CA",34.2303352355957,-118.35372924804688
50,R&P,998,A,ND,10149,"",ARMINTA,St,DE GARMO PARK,Los Angeles,91352,7,533B3,"","","","91352, CA",34.2303352355957,-118.35372924804688
50,R&P,998,B,ND,10161,"",ARMINTA,ST,DE GARMO PARK,LOS ANGELES,91352,7,533B3,"","","","91352, CA",34.2303352355957,-118.35372924804688
50,R&P,26,H,SD,5781,"",ARROYO,DR,ARROYO SECO PARK,LOS ANGELES,90042,14,595E3,0,"","","Arroyo Seco, CA",34.0495491027832,-118.21627044677734
50,R&P,26,D,SD,5851,"",ARROYO,DR,ARROYO SECO PARK,LOS ANGELES,90042,14,595E3,0,"","","5851 Arroyo Dr, Los Angeles, CA 90042",34.106529,-118.188278
50,R&P,26,G,SD,6650,"",ARROYO,DR,ARROYO SECO PARK,LOS ANGELES,90042,14,595E3,0,"",5312006900,"Arroyo Seco, CA",34.0495491027832,-118.21627044677734
50,R&P,26,M,SD,6799,"",ARROYO,DR,AVENUE 64 PARK,LOS ANGELES,90042,14,595E3,0,"","","Arroyo Dr, Los Angeles, CA 90042",34.10844039916992,-118.18565368652344
26,STM,66,*,SD,540,"",ATHENS,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90044,0,734B1,0,"","","540 W Athens Blvd, Los Angeles, CA 90044",33.920875,-118.284439
25,STM,232,*,"",665,"",ATHENS,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90044,0,"",0,"","","665 W Athens Blvd, Los Angeles, CA 90044",33.922382,-118.28675
26,STM,313,*,SD,720,"",ATHENS,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90044,0,734A1,0,"","","90044, CA",33.95302963256836,-118.29151153564453
50,R&P,816,*,SD,801,N,AVALON,PL,WILMINGTON TOWN SQUARE,WILMINGTON,90744,15,794E6,0,"",7423003900,"Wilmington, NY",44.38949966430664,-73.82019805908203
25,STM,18,*,"",6319,"",AVALON,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90003,0,"",0,"","","6319 Avalon Blvd, Los Angeles, CA 90003",33.981796,-118.265525
26,STM,103,*,SD,10104,"",AVALON,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90003,0,704E6,0,"","","90003, CA",33.96413803100586,-118.27391815185547
25,STM,959,*,"",10127,"",AVALON,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90003,0,"",0,"","","90003, CA",33.96413803100586,-118.27391815185547
26,STM,325,*,SD,10330,"",AVALON,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90003,0,531D7,0,"","","90003, CA",33.96413803100586,-118.27391815185547
63,VAR,657,*,ND,221,S,AVENUE 22,"",LINCOLN HEIGHTS,LINCOLN HTS,90031,1,635A1,0,"",5204006900,"Lincoln Heights, CA",34.07175827026367,-118.21244049072266
63,VAR,660,*,ND,154,S,AVENUE 24,"",LINCOLN HEIGHTS,LINCOLN HTS,90031,1,635A1,0,"",5204004901,"154 S Avenue 24, Los Angeles, CA 90031",34.074344,-118.216583
63,VAR,658,*,ND,216,S,AVENUE 24,"",LINCOLN HEIGHTS,LINCOLN HTS,90031,1,635A1,0,"",5204005901,"216 S Avenue 24, Los Angeles, CA 90031",34.072875,-118.216552
25,STM,281,*,"",630,W,AVENUE 26,"",LANDSCAPE MEDIAN ISLAND,"",90065,0,"",0,"","","90065, CA",34.10940933227539,-118.22795104980469
25,STM,720,*,"",2901,W,AVENUE 26,"",LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90065,0,"",0,"","","90065, CA",34.10940933227539,-118.22795104980469
26,STM,20,*,ND,411,W,AVENUE 33,"",STREET SERVICES,LINCOLN HTS,90031,1,594J6,"","","","Lincoln Heights, CA",34.069061279296875,-118.20411682128906
50,R&P,404,*,ND,200,E,AVENUE 43,"",LUMMIS HOME,LOS ANGELES,90031,1,595B5,0,"","","200 E Avenue 43, Los Angeles, CA 90031",34.093017,-118.207023
50,R&P,404,A,ND,204,E,AVENUE 43,"",LUMMIS HOME,LOS ANGELES,90031,1,595B4,0,"","","90031, CA",34.08000946044922,-118.21200561523438
50,R&P,27,*,"",391,S,AVENUE 52,"","",LOS ANGELES,90042,0,595C4,0,"","","391 S Avenue 52, Los Angeles, CA 90042",34.10181127488613,-118.19762013852596
25,STM,55,*,SD,154,S,AVENUE 58,"",LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90042,0,595C3,0,"","","90042, CA",34.11512756347656,-118.19194793701172
25,STM,237,*,"",156,S,AVENUE 58,"",LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90042,0,"",0,"","","90042, CA",34.11512756347656,-118.19194793701172
50,R&P,26,I,SD,351,S,AVENUE 60,"",AVENUE 60 PARK,LOS ANGELES,90042,14,595E3,0,"",5492021900,"90042, CA",34.11512756347656,-118.19194793701172
50,R&P,26,J,SD,415,S,AVENUE 60,"",AVENUE 60 PARK,LOS ANGELES,90042,14,595E3,0,"","","90042, CA",34.11512756347656,-118.19194793701172
50,R&P,26,K,SD,454,S,AVENUE 60,"",AVENUE 60 PARK,LOS ANGELES,90042,14,595E3,0,"","","90042, CA",34.11512756347656,-118.19194793701172
50,R&P,26,N,SD,398,S,AVENUE 64,"",AVENUE 60 PARK,LOS ANGELES,90042,14,595E2,0,"",5312006900,"90042, CA",34.11512756347656,-118.19194793701172
25,STM,207,*,"",235,N,AVENUE 66,"",LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90042,0,"",0,"","","90042, CA",34.11512756347656,-118.19194793701172
25,STM,858,*,"",9965,"",AVIATION,BL,LANDSCAPE MEDIAN ISLAND,WESTCHESTER,90045,0,"",0,"","","Westchester, CA",33.95970153808594,-118.4000015258789
25,STM,495,*,"",3005,S,BAGLEY,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90034,5,632 G6,0,"","","90034, CA",34.030677795410156,-118.3995590209961
8,STM,18,B,ND,6015,"",BAIRD,AV,RESEDA/WODDLAND HILLS,RESEDA,91356,3,560J1,1118,"",2156006902,"Reseda, CA",34.20109939575195,-118.53600311279297
63,VAR,621,*,ND,7120,"",BAIRD,AV,RESEDA,RESEDA,91335,3,530J4,0,"",2126007900,"Reseda, CA",34.20109939575195,-118.53600311279297
63,VAR,624,*,ND,7222,"",BAIRD,AV,RESEDA,RESEDA,91335,3,530J4,0,"",2118029900,"Reseda, CA",34.20109939575195,-118.53600311279297
26,STM,324,*,ND,6201,"",BALBOA,BL,LANDSCAPE MEDIAN ISLAND,ENCINO,91316,0,531D7,0,"","","Encino, CA",34.15919876098633,-118.5
26,STM,308,*,ND,7055,"",BALBOA,BL,LANDSCAPE MEDIAN ISLAND,VAN NUYS,91406,0,531D7,0,"","",New York,42.93708419799805,-75.61070251464844
1,DGS,73,*,ND,8060,"",BALBOA,BL,"HELICOPTER SVC BLDG, HANGAR # 111",VAN NUYS,91406,6,531D3,0,4999-320,2205002901,New York,42.93708419799805,-75.61070251464844
25,STM,867,*,"",3355,1/2,BARBYDELL,DR,LANDSCAPE MEDIAN ISLAND,WEST LA,90064,0,"","","","",Louisiana,30.966510772705078,-91.8519058227539
25,STM,196,*,"",3645,"",BARRY,AV,ADOPT-A-MEDIAN,MAR VISTA,90066,11,672C3,0,"","","Medina, Puerto Rico",18.29829978942871,-66.29850006103516
25,STM,196,A,"",3667,"",BARRY,AV,ADOPT-A-MEDIAN,MAR VISTA,90066,11,672C3,0,"","","Medina, Puerto Rico",18.29829978942871,-66.29850006103516
50,R&P,624,*,SD,700,S,BEACON,ST,SAN PEDRO PLAZA,SAN PEDRO,90731,15,824C6,0,"","","San Pedro, CA",33.733299255371094,-118.30000305175781
50,R&P,624,A,SD,800,S,BEACON,ST,SAN PEDRO PLAZA,SAN PEDRO,90731,15,824C6,0,"",7456011900,"San Pedro, CA",33.733299255371094,-118.30000305175781
50,R&P,624,C,SD,1200,S,BEACON,ST,SAN PEDRO PLAZA,SAN PEDRO,90731,15,824C6,0,"",7456011900,"San Pedro, CA",33.733299255371094,-118.30000305175781
26,STM,177,*,SD,501,S,BEAUDRY,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90017,0,634E3,0,"","","90017, CA",34.05308532714844,-118.26466369628906
50,R&P,45,*,ND,0,"",BELL CANYON,BL,BELL CANYON PARK,CANOGA PARK,91307,12,529D4,0,"","","Bell Canyon Blvd, Los Angeles, CA 91307",34.205017,-118.662886
50,R&P,94,*,ND,7960,"",BELLAIRE,AV,BELLAIRE AVENUE PARK,SUN VALLEY,91605,2,532 C3,"","",2305-011-902,"Bellaire, PA",40.19234848022461,-76.5710220336914
25,STM,147,*,"",1655,"",BELLEVUE,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90026,0,"",0,"","","90026, CA",34.07874298095703,-118.26375579833984
25,STM,487,*,"",404,"",BELMONT,AV,LANDSCAPE MEDIAN ISLAND,"",90026,0,"",0,"","","90026, CA",34.07874298095703,-118.26375579833984
25,STM,283,*,"",600,"",BELMONT,AV,LANDSCAPE MEDIAN ISLAND,"",90026,0,"",0,"","","600 Belmont Ave, Los Angeles, CA 90026",34.071052,-118.261909
50,R&P,110,A,ND,4158,"",BEMIS,ST,CHEVY CHASE PARK,LOS ANGELES,90039,13,564C6,0,"","","Chevy Chase, CA",34.17458724975586,-118.20514678955078
21,SAN,179,*,SD,0,"",BERTH 200 A,"",PUMPING PLANT #79,WILMINGTON,90744,15,794E7,0,"","","Wilmington, CA",33.779998779296875,-118.26200103759766
21,SAN,10,*,SD,0,"",BERTH 234,"",SANITATION FACILITY,TERM ISLAND,90731,0,824D5,0,"","","90731, CA",33.741397857666016,-118.27884674072266
5,FIR,111,D,SD,"","",BERTH 256,"",BERTH 256,TERMINAL IS.,90731,15,824D5,3024,"","","90731, CA",33.741397857666016,-118.27884674072266
21,SAN,181,*,SD,0,"",BERTH 77,"",PUMPING PLANT #81,SAN PEDRO,90731,15,824D6,85,"","","San Pedro, CA",33.733299255371094,-118.30000305175781
50,R&P,26,L,SD,6250,"",BERTHA,ST,AVENUE 60 PARK,LOS ANGELES,90042,14,595E3,0,"","","6250 Bertha St, Los Angeles, CA 90042",34.11152556538582,-118.18547174334526
50,R&P,81,*,SD,1644,"",BEVERLY,BL,BEVERLY POCKET PARK,Los Angeles,90026,13,634 D2,"","","","1644 Beverly Blvd, Los Angeles, CA 90026",34.063735,-118.264617
50,R&P,76,A,SD,4904,"",BEVERLY,BL,ROBERT BURNS PARK,LOS ANGELES,90004,4,633G1,0,"","","90004, CA",34.07624053955078,-118.31137084960938
50,R&P,804,C,SD,7600,"",BEVERLY,BL,PAN PACIFIC PARK,HANCOCK PARK,90036,4,633C1,0,"","","Hancock Park, CA",34.06892013549805,-118.33255004882812
50,R&P,160,A,ND,300,"",BEVERLY GLEN,BL,DE NEVE PARK,LOS ANGELES,90077,5,631J1,0,"","","90077, CA",34.10498046875,-118.45551300048828
50,R&P,160,*,ND,314,"",BEVERLY GLEN,BL,DE NEVE PARK,LOS ANGELES,90077,5,631J1,0,"","","90077, CA",34.10498046875,-118.45551300048828
50,R&P,71,*,ND,2700,"",BEVERLY GLEN,BL,BRIARWOOD PARK,BEVERLY GLEN,90077,5,592B1,0,"","","2700 N Beverly Glen Blvd, Los Angeles, CA 90077",34.119998,-118.445823
60,VAR,48,*,ND,506,"",BIENVENEDA,AV,Single Fam Residence-Tenant,Pacific Palisades,90272,11,630J5,"",A-159,4414016901,"506 Bienveneda Ave, Los Angeles, CA 90272",34.044399,-118.540618
47,CDD,101,*,SD,501,S.,BIXEL,ST.,"",Los Angeles,90017,1,634D3,"","",5152001900,"501 S Bixel St, Los Angeles, CA 90017",34.05485153198242,-118.26204681396484
9,POL,54,*,ND,11997,"",BLUCHER,AV,VALLEY BOMB SQUAD,Los Angeles,91344,12,481G7,8000,"","","91344, CA",34.29195785522461,-118.50615692138672
50,R&P,792,G,ND,10775,"",BLUFFSIDE,DR,WEDDINGTON PARK,STUDIO CITY,91604,4,563A5,"","","",City of Franklin,36.67470169067383,-76.93060302734375
50,R&P,57,*,ND,14740,"",BLYTHE,ST,BLYTHE STREET PARK,VAN NUYS,91402,6,531J3,12000,32245-1,"",New York,42.93708419799805,-75.61070251464844
50,R&P,704,*,ND,13109,"",BORDEN,AV,SYLMAR PARK,SYLMAR,91342,7,482A4,0,"","","13109 Borden Ave, Los Angeles, CA 91342",34.308193,-118.445762
50,R&P,56,*,SD,820,"",BOSTON &FIGUEROA,ST,BOSTON PARK,LOS ANGELES,90012,9,634F3,0,"","","820 Boston Ave, Bridgeport, CT 06610",41.19600869715214,-73.17729838192463
50,R&P,600,A,ND,3606,"",BOUNDARY,AV,ROSE HILLS PARK,EL SERENO,90032,14,595C5,0,"","","3606 Boundary Ave, Los Angeles, CA 90032",34.08724017441273,-118.19281563162804
50,R&P,600,*,ND,3610,"",BOUNDARY,AV,ROSE HILLS PARK,EL SERENO,90032,14,595C5,0,"","","3610 Boundary Ave, Los Angeles, CA 90032",34.087241515517235,-118.19281563162804
50,"",600,B,ND,3611,"",BOUNDARY,AV,ROSE HILLS PARK,EL SERENO,90032,14,595C5,"","","","3611 Boundary Ave, Los Angeles, CA 90032",34.087241515517235,-118.19292426109314
26,STM,280,*,ND,11549,"",BRADLEY,AV,MEDIAN ISLAND,SAN FERNANDO,91340,7,502C1,0,"","","91340, CA",34.28673553466797,-118.43489837646484
50,R&P,548,A,ND,18800,"",BRAEMORE,RD,PALISADES PARK,NORTHRIDGE,91326,12,480G6,0,"","","Palisades Park, MD",39.038700103759766,-76.57330322265625
50,R&P,548,B,ND,18970,"",BRAEMORE,RD,PALISADES PARK,NORTHRIDGE,91326,12,480G6,0,"","","Palisades Park, MD",39.038700103759766,-76.57330322265625
50,R&P,548,C,ND,19220,"",BRAEMORE,RD,PALISADES PARK,NORTHRIDGE,91326,12,480G6,0,"","","Palisades Park, MD",39.038700103759766,-76.57330322265625
25,STM,795,*,ND,14418,"",BRAND,BL,LANDSCAPE MEDIAN ISLAND,SAN FERNANDO,91340,0,"",0,"","","91340, CA",34.28673553466797,-118.43489837646484
25,STM,722,*,ND,14440,"",BRAND,BL,LANDSCAPE MEDIAN ISLAND,SAN FERNANDO,91340,0,"",0,"","","14440 Brand Blvd, San Fernando, CA 91340",34.275573,-118.447418
25,STM,794,*,ND,14531,"",BRAND,BL,LANDSCAPE MEDIAN ISLAND,SAN FERNANDO,91340,0,"",0,"","","91340, CA",34.28673553466797,-118.43489837646484
25,STM,721,*,ND,14540,"",BRAND,BL,LANDSCAPE MEDIAN ISLAND,SAN FERNANDO,91340,0,"",0,"","","91340, CA",34.28673553466797,-118.43489837646484
25,STM,714,*,ND,14709,"",BRAND,BL,LANDSCAPE MEDIAN ISLAND,SAN FERNANDO,91340,0,"",0,"","","14709 Brand Blvd, Los Angeles, CA 91345",34.272239,-118.453704
26,STM,247,*,ND,14730,"",BRAND,BL,LANDSCAPE MEDIAN ISLAND,MISSIONHILLS,91345,0,501J2,0,"","","91345, CA",34.26637649536133,-118.4603042602539
25,STM,792,*,ND,14840,"",BRAND,BL,LANDSCAPE MEDIAN ISLAND,SAN FERNANDO,91345,0,501J2,0,"","","San Fernando, CA",34.28395080566406,-118.43859100341797
50,R&P,68,B,ND,14841,"",BRAND,BL,Brand Park,Los Angeles,91345,7,501H2,"","","","91345, CA",34.26637649536133,-118.4603042602539
26,STM,246,*,ND,15110,"",BRAND,BL,LANDSCAPE MEDIAN ISLAND,SAN FERNANDO,91345,0,501H2,0,"","","San Fernando, CA",34.28395080566406,-118.43859100341797
50,R&P,72,*,ND,13310,"",BRANFORD,ST,BRANFORD PARK,ARLETA,91331,6,532D1,0,"","","13310 Branford St, Los Angeles, CA 91331",34.232086,-118.422981
63,VAR,682,*,SD,318,N,BREED,ST,BROOKLYN-SOTO,EAST L.A.,90033,14,635B5,0,"",5175010900,Louisiana,30.966510772705078,-91.8519058227539
50,R&P,71,C,ND,10331,"",BRIARWOOD,DR,BRIARWOOD PARK,"",90077,5,592A2,0,"","","Briarwood Dr, Charlottesville, VA 22911",38.16379165649414,-78.41915130615234
25,STM,547,*,SD,159,S,BRISTOL,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90049,0,"",0,"","","90049, CA",34.086936950683594,-118.48825073242188
26,STM,323,*,SD,220,S,BRISTOL,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90049,0,631F4,0,"","","90049, CA",34.086936950683594,-118.48825073242188
25,STM,870,*,"",252,S,BRISTOL,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90049,0,"",0,"","","90049, CA",34.086936950683594,-118.48825073242188
26,STM,190,*,SD,335,S,BRISTOL,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90049,0,631F4,0,"","","335 S Bristol Ave, Los Angeles, CA 90049",34.051975,-118.487541
25,STM,868,*,"",400,S,BRISTOL,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90049,0,"",0,"","","90049, CA",34.086936950683594,-118.48825073242188
25,STM,869,*,"",459,S,BRISTOL,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90049,0,"",0,"","","90049, CA",34.086936950683594,-118.48825073242188
25,STM,397,*,SD,600,N,BROADWAY,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90012,1,634 G3,0,"","","600 N Broadway, Los Angeles, CA 90012",34.059032,-118.239547
47,CDD,43,*,SD,682,"",BROADWAY,AV,VENICE COMMUNITY PLAY GROUP,VENICE,90291,11,671H5,0,28000-986,4239019900,"Venice, Ven., Italy",45.43769836425781,12.31779956817627
1,DGS,88,*,SD,1149,S,BROADWAY,"",TRANSAMERICA BROADWAY BUILDING,LOS ANGELES,90015,9,634E5,0,"","","90015, CA",34.03961181640625,-118.26668548583984
35,HOU,11,*,ND,2215,N,BROADWAY,"",LESSOR: STEVE KASTEN PROPERTIES,LOS ANGELES,90031,1,635A1,4167,5000-003,"","2215 N Broadway, Los Angeles, CA 90031",34.073959,-118.217369
26,STM,170,*,SD,3999,S,BROADWAY,"",LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90037,0,674C3,0,"","","90037, CA",34.00276184082031,-118.28748321533203
29,COU,28,*,SD,4703,S,BROADWAY,"",LESSOR: DENNIS BRUCE NEEDLEMAN,LOS ANGELES,90037,9,674 C4,2360,4999-967,"","90037, CA",34.00276184082031,-118.28748321533203
50,R&P,201,*,SD,5207,S,BROADWAY,BL,SOUTH BROADWAY POCKET PARK,Los Angeles,90037,9,674 C5,"","","","5207 S Broadway, Los Angeles, CA 90037",33.995445,-118.278686
25,STM,85,A,"",8013,1/2,BROADWAY,"",LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90003,0,"",0,"","","90003, CA",33.96413803100586,-118.27391815185547
25,STM,85,B,"",8111,1/2,BROADWAY,"",LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90003,0,"",0,"","","8111 S Broadway, Los Angeles, CA 90003",33.965564,-118.278633
25,STM,85,C,"",8417,1/2,BROADWAY,"",LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90003,0,"",0,"","","8417 S Broadway, Los Angeles, CA 90003",33.962757,-118.278678
25,STM,85,D,"",8441,1/2,BROADWAY,"",LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90003,0,"",0,"","","8441 S Broadway, Los Angeles, CA 90003",33.962074,-118.278579
25,STM,85,E,"",8502,1/2,BROADWAY,"",LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90003,0,"",0,"","","90003, CA",33.96413803100586,-118.27391815185547
63,VAR,678,*,SD,8509,S,BROADWAY,"",MANCHESTER-BROADWAY,LOS ANGELES,90003,8,704B2,0,"",6040005900,"90003, CA",33.96413803100586,-118.27391815185547
25,STM,85,F,"",8757,1/2,BROADWAY,"",LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90003,0,"",0,"","","8757 S Broadway, Los Angeles, CA 90003",33.957641,-118.278648
25,STM,85,G,"",8873,1/2,BROADWAY,"",LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90003,0,"",0,"","","8873 S Broadway, Los Angeles, CA 90003",33.956153,-118.278663
25,STM,85,H,"",8925,1/2,BROADWAY,"",LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90003,0,"",0,"","","8925 S Broadway, Los Angeles, CA 90003",33.955352,-118.278602
25,STM,223,*,"",9312,S,BROADWAY,"",LANDSCAPE MEDIAN ISLAND,"",90003,0,"",0,"","","9312 S Broadway, Los Angeles, CA 90003",33.951492,-118.277832
25,STM,85,*,"",9400,S,BROADWAY,"",LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90003,0,"",0,"","","90003, CA",33.96413803100586,-118.27391815185547
25,STM,224,*,"",9440,S,BROADWAY,"",LANDSCAPE MEDIAN ISLAND,"",90003,0,"",0,"","","90003, CA",33.96413803100586,-118.27391815185547
25,STM,225,*,"",9540,S,BROADWAY,"",LANDSCAPE MEDIAN ISLAND,"",90003,0,"",0,"","","90003, CA",33.96413803100586,-118.27391815185547
